label,k,m,ring_dim,time_ms,phase_minhash_ms,phase_encode_ms,phase_encrypt_ms,phase_multiply_ms,phase_rotate_sum_ms,phase_decrypt_ms,phase_bias_correction_ms,memory_bytes,ct_size_bytes,jaccard_computed,jaccard_expected,jaccard_error
accuracy_k256_0.300000_t25,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t26,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t27,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t28,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t29,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t30,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t31,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t32,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t33,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t34,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t35,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t36,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t37,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t38,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t39,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t40,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t41,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t42,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t43,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t44,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t45,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t46,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t47,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t48,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.300000_t49,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.189516,0.176471,0.013046
accuracy_k256_0.400000_t0,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t1,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t2,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t3,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t4,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t5,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t6,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t7,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t8,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t9,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t10,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t11,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t12,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t13,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t14,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t15,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t16,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t17,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t18,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t19,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t20,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t21,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t22,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t23,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t24,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t25,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t26,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t27,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t28,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t29,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t30,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t31,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t32,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t33,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t34,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t35,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t36,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t37,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t38,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t39,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t40,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t41,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t42,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t43,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t44,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t45,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t46,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t47,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t48,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.400000_t49,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.254032,0.250000,0.004032
accuracy_k256_0.500000_t0,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t1,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t2,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t3,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t4,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t5,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t6,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t7,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t8,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t9,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t10,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t11,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t12,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t13,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t14,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t15,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t16,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t17,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t18,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t19,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t20,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t21,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t22,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t23,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t24,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t25,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t26,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t27,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t28,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t29,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t30,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t31,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t32,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t33,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t34,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t35,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t36,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t37,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t38,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t39,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t40,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t41,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t42,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t43,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t44,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t45,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t46,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t47,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t48,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.500000_t49,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.346774,0.333333,0.013441
accuracy_k256_0.600000_t0,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t1,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t2,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t3,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t4,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t5,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t6,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t7,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t8,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t9,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t10,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t11,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t12,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t13,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t14,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t15,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t16,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t17,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t18,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t19,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t20,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t21,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t22,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t23,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t24,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t25,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t26,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t27,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t28,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t29,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t30,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t31,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t32,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t33,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t34,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t35,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t36,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t37,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t38,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t39,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t40,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t41,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t42,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t43,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t44,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t45,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t46,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t47,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t48,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.600000_t49,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.483871,0.428571,0.055300
accuracy_k256_0.700000_t0,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t1,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t2,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t3,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t4,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t5,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t6,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t7,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t8,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t9,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t10,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
accuracy_k256_0.700000_t11,256,32,8192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0,0,0.629032,0.538462,0.090571
